,datetime,type,site,hf,lf,cf,df,pf,dt,snr,ip,sig_segm,sf,ef,ff,df_cc,pf_cc,cf_cc,f5_cc,f25_cc,f75_cc,f95_cc,lf_cc,hf_cc
930,2018-08-05 12:41,B-0074,A,14359.833,10343.096,11156.25,4016.737,10968.75,0.817644789,17.49,0,1,12.62,12.62,12.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,2018-08-05 12:41,B-0074,A,14158.996,10343.096,10968.75,3815.9,10875,1.19091741,18.43,0,1,12.62,12.62,12.62,94203.94,10875,12187.5,10593.75,10875,40031.25,72375,0,94203.94
932,2018-08-05 12:43,B-0074,A,15062.762,10242.678,11531.25,4820.084,10875,0.888744336,22.97,0,1,12.62,12.62,12.62,93857.602,41625,44718.75,10687.5,32625,64781.25,87843.75,0,93857.602
933,2018-08-05 12:43,B-0074,A,14460.251,10142.259,11062.5,4317.992,10781.25,0.497696828,22,0,1,12.62,12.62,12.62,95242.954,10781.25,11156.25,4406.25,10687.5,13031.25,45937.5,0,95242.954
934,2018-08-05 12:43,B-0074,A,15062.762,10343.096,11156.25,4719.666,10781.25,1.528640257,18.5,0,1,12.62,12.62,12.62,92818.588,10781.25,36000,10781.25,21093.75,45937.5,68437.5,692.676,93511.264
935,2018-08-05 12:43,B-0074,A,14761.506,10443.515,11343.75,4317.991,10875,0.586571262,17.66,0,1,12.62,12.62,12.62,93857.602,10875,40125,11062.5,30843.75,54562.5,84000,0,93857.602
936,2018-08-05 12:43,B-0074,A,14761.506,10142.259,11437.5,4619.247,10781.25,1.24424207,20.22,0,1,12.62,12.62,12.62,93511.264,10781.25,34875,10781.25,19875,54375,82500,0,93511.264
937,2018-08-05 12:43,B-0074,A,14560.669,10343.096,11062.5,4217.573,10875,1.208692296,23.42,0,1,12.62,12.62,12.62,94896.616,10875,11437.5,10593.75,10875,13406.25,47343.75,0,94896.616
938,2018-08-05 12:43,B-0074,A,14962.343,10343.096,11156.25,4619.247,10781.25,0.622121035,23.1,0,1,12.62,12.62,12.62,93511.264,10781.25,28968.75,10593.75,11343.75,39562.5,69187.5,0,93511.264
939,2018-08-05 12:43,B-0074,A,14158.996,10443.515,11250,3715.481,10875,0.817644789,18.51,0,1,12.62,12.62,12.62,94896.616,10875,38156.25,12375,29156.25,46593.75,64875,0,94896.616
940,2018-08-05 12:44,B-0074,A,14560.669,10343.096,11062.5,4217.573,10781.25,0.693220582,24.6,0,1,12.62,12.62,12.62,93511.264,10781.25,11437.5,3843.75,10781.25,14250,51468.75,0,93511.264
941,2018-08-05 12:44,B-0074,A,14560.669,10644.351,11156.25,3916.318,10781.25,0.799869902,17.93,0,1,12.62,12.62,12.62,93164.926,10781.25,17812.5,3468.75,10968.75,53906.25,84281.25,0,93164.926
942,2018-08-05 12:44,B-0074,A,14460.251,10543.933,11343.75,3916.318,10781.25,1.599739804,17.32,0,1,12.62,12.62,12.62,92125.912,10781.25,11906.25,10500,10968.75,28406.25,66843.75,0,92125.912
943,2018-08-05 12:44,B-0074,A,14460.251,10142.259,11156.25,4317.992,10875,1.51086537,19.09,0,1,12.62,12.62,12.62,93511.264,10875,11531.25,10687.5,10968.75,14062.5,65718.75,0,93511.264
944,2018-08-05 12:44,B-0074,A,14359.833,10543.933,11343.75,3815.9,10968.75,0.622121035,22.55,0,1,12.62,12.62,12.62,94203.94,10968.75,19968.75,10593.75,11250,39468.75,75656.25,0,94203.94
945,2018-08-05 12:44,B-0074,A,14560.669,10644.351,11531.25,3916.318,10968.75,1.048718316,15.68,0,1,12.62,12.62,12.62,94896.616,10968.75,36750,10781.25,22781.25,48562.5,85218.75,0,94896.616
946,2018-08-05 12:44,B-0074,A,14661.088,10343.096,10968.75,4317.992,10875,1.493090483,18.76,0,1,12.62,12.62,12.62,92472.25,10875,13031.25,10593.75,10875,49875,83906.25,692.676,93164.926
947,2018-08-05 12:44,B-0074,A,14962.343,10142.259,11437.5,4820.084,10781.25,0.870969449,17.97,0,1,12.62,12.62,12.62,93511.264,10781.25,30093.75,10687.5,15562.5,46687.5,71718.75,0,93511.264
948,2018-08-05 12:44,B-0074,A,15364.017,10543.933,11156.25,4820.084,10968.75,1.35089139,19.83,0,1,12.62,12.62,12.62,93857.602,10968.75,40781.25,10781.25,14625,55968.75,76218.75,0,93857.602
949,2018-08-05 12:44,B-0074,A,15364.017,10142.259,10968.75,5221.758,10875,0.728770355,26.93,0,1,12.62,12.62,12.62,94896.616,10875,10968.75,10593.75,10875,12093.75,40406.25,0,94896.616
950,2018-08-05 12:44,B-0074,A,14962.343,10543.933,11250,4418.41,10968.75,0.835419675,22.94,0,1,12.62,12.62,12.62,92125.912,10968.75,12750,10593.75,11062.5,52218.75,82968.75,0,92125.912
951,2018-08-05 12:44,B-0074,A,14560.669,10343.096,11250,4217.573,10968.75,1.546415144,20.51,0,1,12.62,12.62,12.62,92818.588,10968.75,11250,10218.75,10875,12187.5,37687.5,0,92818.588
952,2018-08-05 12:46,B-0074,A,14761.506,10242.678,11156.25,4518.828,10781.25,1.35089139,20.25,0,1,12.62,12.62,12.62,93511.264,10781.25,12093.75,10406.25,10875,28500,64687.5,0,93511.264
953,2018-08-05 12:47,B-0074,A,14962.343,10242.678,10968.75,4719.665,10875,0.675445695,26.17,0,1,12.62,12.62,12.62,93164.926,10875,11062.5,4125,10687.5,13125,48562.5,0,93164.926
954,2018-08-05 12:47,B-0074,A,14560.669,10343.096,11062.5,4217.573,10781.25,0.906519222,19.09,0,1,12.62,12.62,12.62,94203.94,10781.25,12937.5,4125,10875,37312.5,74531.25,0,94203.94
955,2018-08-13 19:04,B-0074,A,15062.762,10343.096,10968.75,4719.666,10781.25,1.581964917,20.02,0,1,12.62,12.62,12.62,91779.574,10781.25,22500,10593.75,10968.75,59156.25,83062.5,0,91779.574
956,2018-08-13 19:04,B-0074,A,15765.69,10343.096,11062.5,5422.594,10875,1.670839351,20.43,0,1,12.62,12.62,12.62,93164.926,10875,11625,10593.75,10875,29625,72656.25,0,93164.926
957,2018-08-13 19:04,B-0074,A,16167.364,10242.678,10968.75,5924.686,10968.75,1.653064465,20.71,0,1,12.62,12.62,12.62,93164.926,10968.75,10968.75,10500,10781.25,12093.75,52125,0,93164.926
958,2018-08-13 19:04,B-0074,A,16569.038,10242.678,10968.75,6326.36,10875,1.493090484,23.05,0,1,12.62,12.62,12.62,94203.94,10875,11062.5,10593.75,10875,12562.5,45562.5,0,94203.94
959,2021-08-05 20:29,B-0074,A,14761.506,10041.841,11718.75,4719.665,10968.75,0.870969449,18.6,0,1,12.62,12.62,12.62,93164.926,61500,52968.75,27093.75,42843.75,61593.75,82312.5,0,93164.926
960,2021-08-05 20:29,B-0074,A,14259.414,10142.259,11343.75,4117.155,10968.75,0.817644789,17.06,0,1,12.62,12.62,12.62,94896.616,10968.75,43593.75,10875,27375,56906.25,81843.75,0,94896.616
961,2022-08-02 7:28,B-0074,B,13355.649,10142.259,10968.75,3213.39,10781.25,2.328510159,14.6,0,1,11.85,11.85,11.85,91779.574,93.75,41437.5,4312.5,22875,57468.75,74437.5,0,91779.574
962,2022-08-02 7:28,B-0074,B,13154.812,10443.515,11437.5,2711.297,11062.5,0.959843883,15.71,0,1,11.85,11.85,11.85,94550.278,656.25,29718.75,562.5,11718.75,39468.75,63093.75,0,94550.278
963,2022-08-02 7:28,B-0074,B,13656.904,10443.515,11437.5,3213.389,11156.25,1.19091741,17.24,0,1,11.85,11.85,11.85,95589.292,93.75,29625,0,12000,37781.25,59062.5,0,95589.292
964,2022-08-16 7:05,B-0074,B,13958.159,10343.096,11156.25,3615.063,10968.75,1.670839351,20.98,0,1,11.85,11.85,11.85,96000,10968.75,29812.5,8625,11437.5,43125,63187.5,0,96000
965,2022-08-16 7:05,B-0074,B,14158.996,9841.004,10875,4317.992,10781.25,1.688614238,21.53,0,1,11.85,11.85,11.85,95242.954,10687.5,21750,562.5,10875,36750,59531.25,0,95242.954
966,2022-08-16 7:05,B-0074,B,13757.322,10142.259,10781.25,3615.063,10687.5,2.008562199,11.35,0,1,11.85,11.85,11.85,96000,10687.5,30750,10406.25,15562.5,43125,66187.5,0,96000
967,2022-08-16 7:05,B-0074,B,12652.72,10443.515,11062.5,2209.205,10875,2.044111971,14.69,0,1,11.85,11.85,11.85,95589.292,375,14531.25,468.75,10968.75,32062.5,48750,0,95589.292
968,2022-08-16 7:05,B-0074,B,12953.975,10041.841,10968.75,2912.134,10968.75,2.026337085,13.12,0,1,11.85,11.85,11.85,95242.954,10968.75,27093.75,10500,11062.5,44531.25,73875,0,95242.954
969,2022-08-16 7:05,B-0074,B,12753.138,10242.678,10781.25,2510.46,10781.25,1.955237538,23.96,0,1,11.85,11.85,11.85,95935.63,10781.25,34593.75,10500,11156.25,47812.5,76968.75,0,95935.63
970,2022-08-16 7:05,B-0074,B,12552.301,10142.259,10875,2410.042,10781.25,1.546415144,20.11,0,1,11.85,11.85,11.85,95242.954,10781.25,25406.25,281.25,10968.75,35906.25,57656.25,0,95242.954
971,2022-08-16 7:05,B-0074,B,12251.046,9740.586,10781.25,2510.46,10687.5,1.35089139,21.02,0,1,11.85,11.85,11.85,95935.63,10687.5,10968.75,6562.5,10687.5,28593.75,50718.75,0,95935.63
972,2022-08-16 7:05,B-0074,B,12552.301,9941.423,10500,2610.878,10500,1.919687765,19.83,0,1,11.85,11.85,11.85,95935.63,375,23625,281.25,10500,33562.5,60000,0,95935.63
973,2018-08-09 1:39,B-0080,A,7330.544,1907.95,4781.25,5422.594,4687.5,0.657670808,17.99,0,1,4.84,4.84,4.84,94550.278,4687.5,5343.75,3093.75,4500,34593.75,65250,0,94550.278
974,2018-08-09 1:39,B-0080,A,8033.473,1907.95,5062.5,6125.523,5062.5,1.226467183,20.51,0,1,4.84,4.84,4.84,93511.264,5062.5,6093.75,3093.75,4875,35531.25,69375,0,93511.264
975,2018-08-09 1:39,B-0080,A,7933.054,1606.695,4593.75,6326.359,4312.5,0.817644789,25.47,0,1,4.84,4.84,4.84,93164.926,4312.5,34593.75,3562.5,5437.5,48187.5,72937.5,0,93164.926
976,2018-08-09 1:39,B-0080,A,8133.891,1405.858,5156.25,6728.033,5906.25,1.386441163,21.44,0,1,4.84,4.84,4.84,94896.616,5906.25,5718.75,2718.75,4781.25,7031.25,65156.25,0,94896.616
977,2018-08-09 1:40,B-0080,A,9338.912,1004.184,5156.25,8334.728,5531.25,1.208692296,22.5,0,1,4.84,4.84,4.84,94896.616,5531.25,5250,2343.75,4500,5906.25,12375,0,94896.616
978,2018-08-09 1:40,B-0080,A,9338.912,1606.695,3937.5,7732.217,4875,1.528640257,18.23,0,1,4.84,4.84,4.84,94896.616,4875,4125,1406.25,2906.25,5437.5,56437.5,0,94896.616
979,2018-08-09 1:40,B-0080,A,8736.402,1405.858,4406.25,7330.544,1593.75,1.333116503,16.7,0,1,4.84,4.84,4.84,93164.926,1593.75,4781.25,2156.25,3562.5,5625,43500,0,93164.926
980,2018-08-09 1:40,B-0080,A,8937.238,1205.021,4968.75,7732.217,3750,1.848588218,18.3,0,1,4.84,4.84,4.84,93857.602,3750,5062.5,2343.75,4031.25,5718.75,10312.5,0,93857.602
981,2018-08-09 1:40,B-0080,A,7531.381,2610.879,5156.25,4920.502,5906.25,1.830813331,17.74,0,1,4.84,4.84,4.84,94896.616,5906.25,5531.25,3093.75,4781.25,6375,47250,0,94896.616
982,2018-08-01 8:11,B-0081,A,23716.184,11077.02,14343.75,12639.164,11906.25,1.45754071,21.7,0,1,11.94,11.94,11.94,85199.152,11906.25,55031.25,20531.25,37968.75,68343.75,87562.5,9697.464,94896.616
983,2018-08-13 20:30,B-0081,A,24568.262,11219.033,13875,13349.229,12281.25,1.333116503,15.44,0,1,11.94,11.94,11.94,85891.828,12281.25,38062.5,12281.25,19781.25,60750,84468.75,9004.788,94896.616
984,2018-08-14 8:57,B-0081,A,13349.229,10224.942,12093.75,3124.287,12187.5,1.279791843,19.21,0,1,11.94,11.94,11.94,93164.926,12187.5,43593.75,12000,33093.75,65437.5,87656.25,0,93164.926
985,2022-07-30 17:55,B-0081,D,14059.295,10366.955,12281.25,3692.34,12468.75,1.457540711,19.31,0,1,11.94,11.94,11.94,81043.096,12468.75,20812.5,11437.5,12375,34781.25,55500,7273.098,88316.194
986,2022-08-03 13:02,B-0081,D,13207.216,11219.033,12281.25,1988.183,12468.75,0.959843882,20.54,0,1,11.94,11.94,11.94,86930.842,53531.25,42375,12468.75,35156.25,53531.25,75468.75,8312.112,95242.954
987,2022-08-03 13:04,B-0081,D,13065.203,11077.02,12281.25,1988.183,12281.25,1.226467183,18.75,0,1,11.94,11.94,11.94,86584.504,61406.25,51093.75,27468.75,41718.75,63281.25,76312.5,7619.436,94203.94
988,2022-07-18 19:35,B-0082,A,17325.595,7242.667,7968.75,10082.928,8062.5,1.724164011,16.41,0,5,7.82,7.82,7.82,88662.532,8062.5,15750,7781.25,7968.75,43125,66562.5,6580.422,95242.954
989,2022-07-18 19:35,B-0082,A,16615.53,7242.667,7875,9372.863,7781.25,1.884137991,14.3,0,5,7.82,7.82,7.82,87277.18,7781.25,40312.5,7781.25,20156.25,53156.25,73406.25,6234.084,93511.264
990,2022-07-18 19:40,B-0082,A,17325.595,6958.641,8156.25,10366.954,7875,1.29756673,16.16,0,5,7.82,7.82,7.82,87623.518,7875,47250,8250,40687.5,69937.5,83625,6234.084,93857.602
991,2022-07-18 19:40,B-0082,A,8946.824,7100.654,8062.5,1846.17,7687.5,1.048718316,21.02,0,4,7.82,7.82,7.82,89355.208,7687.5,46968.75,14437.5,40968.75,57750,76968.75,5195.07,94550.278
992,2021-07-29 4:50,B-0083,F,28118.589,8662.798,21281.25,19455.791,12093.75,1.226467183,19.9,0,1,12.24,12.24,8.97,93164.926,12093.75,23062.5,11156.25,16031.25,29718.75,50437.5,0,93164.926
993,2018-08-15 7:11,B-0087,A,31668.916,6390.588,7781.25,25278.328,7781.25,1.759713785,18.01,0,4,7.89,7.89,6.69,94550.278,7781.25,7875,7687.5,7781.25,8156.25,53250,0,94550.278
994,2018-08-15 7:11,B-0087,A,31668.916,6390.588,7781.25,25278.328,7781.25,1.759713785,18.01,0,4,7.89,7.89,6.69,93857.602,7875,7875,1031.25,1781.25,24562.5,71906.25,0,93857.602
995,2018-08-15 7:12,B-0087,A,32094.955,6816.628,7968.75,25278.327,7875,1.528640257,22.06,0,4,7.89,7.89,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,2018-08-15 8:32,B-0087,A,31668.916,7242.667,16968.75,24426.249,7781.25,1.24424207,23.93,0,3,7.89,7.89,7.89,85545.49,7781.25,41906.25,7781.25,26343.75,61781.25,86718.75,6926.76,92472.25
997,2018-08-15 10:05,B-0087,A,16047.478,6958.641,11625,9088.837,7875,1.421990937,21.01,0,4,7.89,7.89,7.89,88316.194,24281.25,45656.25,17625,32062.5,61781.25,87093.75,6580.422,94896.616
998,2022-08-16 6:14,B-0089,B,10792.994,8662.798,9750,2130.196,9562.5,1.546415144,20.97,0,1,9.52,9.52,9.52,93857.602,9562.5,48093.75,3000,10406.25,70125,81937.5,0,93857.602
999,2022-08-16 6:14,B-0089,B,10935.007,8236.758,9000,2698.249,8906.25,1.937462651,24.44,0,1,9.52,9.52,9.52,94896.616,8906.25,9093.75,93.75,8906.25,16312.5,54375,0,94896.616
1000,2022-08-16 6:15,B-0089,B,11219.033,8094.745,9468.75,3124.288,9000,1.973012424,19.8,0,1,9.52,9.52,9.52,94896.616,9562.5,52593.75,1500,31593.75,73125,82687.5,0,94896.616
1001,2020-07-27 18:17,B-0090,F,15195.399,6532.602,7218.75,8662.797,7312.5,1.475315597,16.53,0,1,7.83,7.83,7.83,95589.292,93.75,93.75,0,0,93.75,187.5,0,95589.292
1002,2020-07-27 18:17,B-0090,F,16047.478,6958.641,7406.25,9088.837,7406.25,1.439765823,16.99,0,1,7.83,7.83,7.83,94896.616,0,93.75,0,0,93.75,187.5,0,94896.616
1003,2020-07-25 9:42,B-0091,E,12781.177,5822.536,11812.5,6958.641,11906.25,2.452934366,14.42,0,5,12.13,12.13,6.45,95242.954,93.75,93.75,0,0,187.5,29156.25,0,95242.954
1004,2020-07-25 12:45,B-0091,E,13207.216,5822.536,11343.75,7384.68,12843.75,1.56419003,16.26,0,4,12.13,12.13,6.45,94896.616,93.75,93.75,0,0,187.5,6375,0,94896.616
1005,2020-07-25 12:51,B-0091,E,12781.177,11503.059,12187.5,1278.118,12187.5,1.333116504,23.53,0,4,12.13,12.13,12.13,93511.264,93.75,187.5,0,93.75,11906.25,12375,0,93511.264
1006,2020-07-25 13:03,B-0091,E,13633.255,5822.536,12656.25,7810.719,12281.25,1.244242069,15.42,0,3,12.13,12.13,6.45,93857.602,93.75,30187.5,93.75,12750,36468.75,51281.25,0,93857.602
1007,2020-07-25 13:03,B-0091,E,13065.203,6674.615,12281.25,6390.588,12187.5,1.297566729,17.32,0,3,12.13,12.13,6.45,94203.94,93.75,22593.75,93.75,6656.25,36468.75,73218.75,0,94203.94
1008,2020-07-25 13:16,B-0091,E,25704.367,5964.549,6375,19739.818,6281.25,1.173142523,15.34,0,2,12.13,12.13,6.45,93164.926,6281.25,6375,0,6187.5,12562.5,19031.25,0,93164.926
1009,2021-07-26 10:09,B-0092,C,11219.033,6248.575,8062.5,4970.458,7968.75,1.102042976,20.89,0,2,8.13,8.13,8.13,94896.616,67406.25,57000,27750,42093.75,69281.25,79500,0,94896.616
1010,2020-07-27 13:15,B-0093,E,19029.752,5680.523,6187.5,13349.229,5812.5,1.653064464,15.93,0,14,6.07,6.07,6.07,93857.602,93.75,58312.5,39093.75,45656.25,72843.75,87375,0,93857.602
1011,2020-07-28 14:45,B-0094,E,9230.85,4970.458,7312.5,4260.392,7781.25,1.901912878,17.06,0,2,7.06,7.06,7.06,93164.926,93.75,93.75,0,0,93.75,281.25,0,93164.926
1012,2020-07-28 14:49,B-0094,E,9940.915,5680.523,7312.5,4260.392,7125,1.208692296,19.18,0,2,7.06,7.06,7.06,89355.208,93.75,93.75,0,0,93.75,7968.75,0,89355.208
1013,2020-07-28 14:51,B-0094,E,9230.85,5396.497,7593.75,3834.353,7687.5,1.35089139,15.37,0,2,7.06,7.06,7.06,93164.926,93.75,28781.25,0,93.75,51000,60000,0,93164.926
1014,2020-07-28 19:04,B-0094,E,11219.033,6390.588,8343.75,4828.445,7875,1.564190031,18.91,0,3,8.27,8.27,8.27,92818.588,93.75,9656.25,0,93.75,37500,64218.75,0,92818.588
1015,2020-07-28 19:04,B-0094,E,11929.099,6390.588,8156.25,5538.511,7687.5,1.262016957,17.83,0,2,8.27,8.27,8.27,93511.264,93.75,7781.25,0,93.75,41343.75,76218.75,0,93511.264
1016,2020-07-28 19:04,B-0094,E,11503.059,5680.523,7500,5822.536,6937.5,1.155367636,16.71,0,2,8.27,8.27,8.27,93511.264,93.75,93.75,0,0,93.75,10593.75,0,93511.264
1017,2020-07-28 19:04,B-0094,E,12355.138,6106.562,8250,6248.576,8437.5,0.888744335,19.82,0,2,8.27,8.27,8.27,93511.264,93.75,36187.5,0,187.5,55968.75,81281.25,0,93511.264
1018,2020-07-28 19:05,B-0094,E,12639.164,5964.549,7406.25,6674.615,6843.75,0.888744336,16.69,0,2,8.27,8.27,8.27,93511.264,93.75,93.75,0,0,7500,48562.5,0,93511.264
1019,2022-08-12 10:26,B-0095,B,9230.85,7242.667,8250,1988.183,8062.5,1.155367637,18.64,0,1,8.42,8.42,8.42,93857.602,8062.5,7406.25,187.5,843.75,8343.75,52968.75,0,93857.602
1020,2022-08-21 0:08,B-0095,B,9372.863,7810.719,8531.25,1562.144,8437.5,1.56419003,18.76,0,1,8.42,8.42,8.42,93164.926,93.75,8625,93.75,281.25,35062.5,58687.5,0,93164.926
1021,2022-08-21 0:08,B-0095,B,9514.876,7242.667,8531.25,2272.209,8437.5,1.635289578,26.95,0,1,8.42,8.42,8.42,94550.278,8437.5,8531.25,93.75,8062.5,8718.75,52125,0,94550.278
1022,2022-08-21 0:08,B-0095,B,9230.85,7810.719,8531.25,1420.131,8531.25,1.315341616,21.65,0,1,8.42,8.42,8.42,94550.278,281.25,281.25,93.75,187.5,8250,38156.25,0,94550.278
1023,2022-08-21 0:08,B-0095,B,9798.902,7810.719,8531.25,1988.183,8437.5,1.635289578,19.03,0,1,8.42,8.42,8.42,94896.616,187.5,281.25,93.75,187.5,8156.25,37968.75,0,94896.616
1024,2022-08-21 0:08,B-0095,B,9372.863,7810.719,8531.25,1562.144,8625,1.72416401,21.87,0,1,8.42,8.42,8.42,94896.616,187.5,281.25,93.75,187.5,8531.25,40687.5,0,94896.616
1025,2020-08-03 17:01,B-0097,E,18603.713,7810.719,8531.25,10792.994,8343.75,1.368666276,13.99,0,1,9.3,8.35,8.35,93511.264,8343.75,18000,8156.25,8531.25,41531.25,62156.25,0,93511.264
1026,2020-07-31 13:12,B-0099,F,12639.164,11503.059,12000,1136.105,12000,1.439765824,14.26,0,1,11.77,11.77,11.77,93857.602,93.75,21562.5,93.75,15750,32531.25,53437.5,0,93857.602
1027,2020-07-31 13:13,B-0099,F,12355.138,11077.02,11625,1278.118,11625,1.333116503,14.6,0,1,11.77,11.77,11.77,93511.264,93.75,35437.5,0,656.25,43312.5,70781.25,0,93511.264
1028,2020-07-31 13:14,B-0099,F,12355.138,10792.994,11625,1562.144,11718.75,1.386441163,16.37,0,1,11.77,11.77,11.77,93511.264,93.75,32437.5,0,13875,52593.75,82968.75,0,93511.264
1029,2020-07-31 13:19,B-0099,F,12639.164,11219.033,11718.75,1420.131,11625,1.51086537,19.11,0,1,11.77,11.77,11.77,93511.264,93.75,93.75,0,93.75,40406.25,71437.5,0,93511.264
1030,2020-07-31 13:19,B-0099,F,13065.203,11219.033,12375,1846.17,12281.25,1.333116504,18.19,0,1,11.77,11.77,11.77,94203.94,93.75,2156.25,0,93.75,22031.25,59343.75,0,94203.94
1031,2017-08-01 20:18,B-0100,E,8662.798,5964.549,7500,2698.249,7406.25,1.635289578,19.8,0,1,6.94,7.57,7.57,93511.264,37875,43312.5,16781.25,36656.25,57281.25,80062.5,0,93511.264
1032,2017-08-01 20:18,B-0100,E,8662.798,5538.51,7781.25,3124.288,7875,1.173142523,16.7,0,1,6.94,7.57,7.57,93857.602,47625,54000,27656.25,42750,70593.75,87843.75,0,93857.602
1033,2020-08-18 10:25,B-0100,E,8662.798,6106.562,7500,2556.236,7781.25,1.119817863,15.78,0,1,7.76,7.76,7.76,92818.588,93.75,23250,93.75,5625,63937.5,81000,0,92818.588
1034,2020-08-18 10:25,B-0100,E,8662.798,5538.51,7031.25,3124.288,6843.75,0.906519222,14.52,0,1,7.76,7.76,7.76,94203.94,93.75,5062.5,0,1218.75,8625,80812.5,0,94203.94
1035,2020-07-22 11:23,B-0104,F,5254.484,2556.235,5062.5,2698.249,2625,1.528640257,16.97,0,1,6.94,2.58,2.58,93164.926,0,18562.5,0,93.75,29062.5,44343.75,0,93164.926
1036,2020-07-21 17:00,B-0105,F,8662.798,5822.536,7500,2840.262,7687.5,1.137592749,17.69,1,1,5.89,7.73,7.73,93511.264,93.75,93.75,0,0,93.75,187.5,0,93511.264
1037,2020-07-21 17:00,B-0105,F,8520.785,5254.484,7125,3266.301,7031.25,0.728770355,18.14,1,1,5.89,7.73,7.73,94203.94,0,93.75,0,0,93.75,187.5,0,94203.94
1038,2020-07-21 17:00,B-0105,F,10082.928,3976.366,7406.25,6106.562,7593.75,0.924294109,21.46,1,1,4.09,7.73,7.73,92818.588,93.75,93.75,0,0,93.75,7781.25,0,92818.588
1039,2020-07-21 17:00,B-0105,F,9656.889,3692.34,7406.25,5964.549,7218.75,1.030943429,22.48,1,1,4.09,7.73,7.73,93164.926,93.75,93.75,0,0,93.75,30843.75,0,93164.926
1040,2020-07-23 12:57,B-0105,F,10792.994,5964.549,8625,4828.445,9281.25,1.724164011,18.37,1,1,6.54,7.73,7.73,93511.264,93.75,93.75,0,0,93.75,187.5,0,93511.264
1041,2020-08-21 17:00,B-0105,F,9940.915,6106.562,7593.75,3834.353,7687.5,0.942068995,17.24,1,1,6.54,7.73,7.73,93511.264,0,93.75,0,0,93.75,187.5,0,93511.264
1042,2020-08-21 17:00,B-0105,F,9230.85,3834.353,7125,5396.497,7031.25,0.746545242,20.95,1,1,4.09,7.73,7.73,93511.264,0,93.75,0,0,93.75,187.5,0,93511.264
1043,2020-08-21 17:00,B-0105,F,9798.902,4118.379,7406.25,5680.523,7500,0.942068996,21.92,1,1,4.09,7.73,7.73,93511.264,93.75,93.75,0,0,93.75,7593.75,0,93511.264
1044,2020-08-21 17:00,B-0105,F,9088.837,2272.209,7406.25,6816.628,7218.75,1.013168543,22.93,1,1,4.09,7.73,7.73,92818.588,93.75,93.75,0,0,93.75,31406.25,0,92818.588
1045,2020-08-26 12:35,B-0105,E,9798.902,4118.379,8250,5680.523,8437.5,1.510865371,20.74,1,1,6.54,7.73,7.73,93511.264,62812.5,60093.75,30000,49125,70593.75,86156.25,0,93511.264
1046,2020-09-01 19:09,B-0105,E,9088.837,5112.471,7500,3976.366,7125,1.688614237,15.93,1,1,6.54,7.73,7.73,92125.912,93.75,93.75,0,0,93.75,36656.25,0,92125.912
1047,2020-09-01 19:09,B-0105,E,9230.85,2272.209,7312.5,6958.641,7218.75,1.599739804,17.57,1,1,3.14,7.73,7.73,86930.842,93.75,93.75,0,0,93.75,35906.25,0,86930.842
1048,2020-09-01 19:15,B-0105,E,10366.955,1420.131,7218.75,8946.824,5812.5,1.670839351,21.27,1,1,3.14,7.73,7.73,31170.421,0,93.75,0,0,93.75,187.5,0,31170.421
1049,2020-07-23 13:23,B-0106,F,7668.706,6390.588,7406.25,1278.118,7500,0.906519223,17.17,0,1,7.42,7.42,7.42,93511.264,93.75,93.75,0,0,93.75,187.5,0,93511.264
1050,2020-07-23 13:23,B-0106,F,7242.667,6958.641,7218.75,284.026,7218.75,0.782095015,14.89,0,1,7.42,7.42,7.42,93511.264,93.75,93.75,0,0,93.75,14812.5,0,93511.264
1051,2020-07-23 13:23,B-0106,F,7526.693,6816.628,7312.5,710.065,7500,0.817644789,18.92,0,1,7.42,7.42,7.42,93857.602,93.75,93.75,0,0,93.75,187.5,0,93857.602
1052,2020-07-26 19:50,B-0106,F,8094.745,6532.602,7218.75,1562.143,7031.25,1.421990937,20.4,0,1,7.42,7.42,7.42,93857.602,0,2906.25,0,93.75,7500,46125,0,93857.602
1053,2020-07-26 19:50,B-0106,F,14911.373,6816.628,7125,8094.745,7125,1.173142523,17.11,0,1,7.42,7.42,7.42,92472.25,7125,7125,0,7031.25,31031.25,67593.75,0,92472.25
1054,2020-07-26 19:50,B-0106,F,8094.745,6390.588,7312.5,1704.157,7781.25,1.581964917,23.11,0,1,7.42,7.42,7.42,93511.264,0,51000,93.75,32343.75,67312.5,85781.25,0,93511.264
1055,2020-07-27 18:17,B-0106,F,15479.425,6674.615,7218.75,8804.81,7218.75,1.457540711,16.4,0,1,7.42,7.42,7.42,93857.602,93.75,93.75,0,0,93.75,187.5,0,93857.602
1056,2020-07-27 18:17,B-0106,F,16189.491,6958.641,7406.25,9230.85,7406.25,1.35089139,16.92,0,1,7.42,7.42,7.42,94896.616,93.75,93.75,0,0,93.75,187.5,0,94896.616
1057,2021-09-09 8:33,B-0107,C,12639.164,3408.314,3843.75,9230.85,3843.75,1.795263558,14.32,0,1,3.9,3.9,3.9,49179.998,3843.75,3843.75,656.25,3750,3937.5,11343.75,0,49179.998
1058,2021-09-09 8:33,B-0107,C,12639.164,3550.327,3937.5,9088.837,3843.75,1.937462651,15.39,0,1,3.9,3.9,3.9,49526.336,3843.75,3937.5,3000,3843.75,4031.25,7781.25,0,49526.336
